date,portfolio_value,cash,positions_value
2024-11-21,164700.49630440032,114.66985542956081,164585.82644897077
2024-11-24,165487.1297672618,114.66985542956081,165372.45991183224
2024-11-25,164192.9935500478,114.66985542956081,164078.32369461824
2024-11-26,163946.89935033303,114.66985542956081,163832.22949490347
2024-11-28,164811.3144104977,114.66985542956081,164696.64455506814
2024-12-01,166081.04753442886,13.565992922647638,166067.48154150622
2024-12-02,166554.34349777445,13.565992922647638,166540.7775048518
2024-12-03,169008.570194919,13.565992922647638,168995.00420199637
2024-12-04,168523.25292031557,13.565992922647638,168509.68692739293
2024-12-05,170757.71088300183,13.565992922647638,170744.1448900792
2024-12-08,167958.01534045686,13.565992922647638,167944.44934753422
2024-12-09,165189.991371972,13.565992922647638,165176.42537904935
2024-12-10,168611.03271376828,13.565992922647638,168597.46672084564
2024-12-11,167890.84521663256,13.565992922647638,167877.27922370992
2024-12-12,168640.7866480079,13.565992922647638,168627.22065508526
2024-12-15,170773.34791114426,13.565992922647638,170759.78191822162
2024-12-16,168553.18028037852,13.565992922647638,168539.6142874559
2024-12-17,159851.49656652214,13.565992922647638,159837.9305735995
2024-12-18,159902.8676132162,13.565992922647638,159889.30162029355
2024-12-19,163637.51100977184,13.565992922647638,163623.9450168492
2024-12-22,164547.08645274516,13.565992922647638,164533.52045982252
2024-12-23,166927.95117746468,13.565992922647638,166914.38518454204
2024-12-25,167993.23712425795,13.565992922647638,167979.67113133532
2024-12-26,165008.94665271218,13.565992922647638,164995.38065978955
2024-12-29,162876.01102980014,13.565992922647638,162862.4450368775
2024-12-30,161823.29523239302,13.565992922647638,161809.72923947038
2025-01-01,164188.86663164722,3283.7773326328042,160905.08929901442
2025-01-02,173170.2579209541,3283.7773326328042,169886.4805883213
2025-01-05,174203.02327250066,3283.7773326328042,170919.24593986786
2025-01-06,171093.11078879406,3283.7773326328042,167809.33345616126
2025-01-07,164898.6421056696,3283.7773326328042,161614.8647730368
2025-01-09,159238.6479740391,3283.7773326328042,155954.8706414063
2025-01-12,153864.84914326784,3283.7773326328042,150581.07181063504
2025-01-13,154490.82461744847,3283.7773326328042,151207.04728481566
2025-01-14,159704.00245109308,3283.7773326328042,156420.22511846028
2025-01-15,159465.1929570227,3283.7773326328042,156181.4156243899
2025-01-16,160729.12186426073,3283.7773326328042,157445.34453162792
2025-01-20,167330.56133034866,3283.7773326328042,164046.78399771586
2025-01-21,168490.61620549206,3283.7773326328042,165206.83887285925
2025-01-22,170331.22096423662,3283.7773326328042,167047.44363160382
2025-01-23,171305.85964735434,3283.7773326328042,168022.08231472154
2025-01-26,157386.08428517386,3283.7773326328042,154102.30695254105
2025-01-27,158676.40672890548,3283.7773326328042,155392.62939627268
2025-01-28,158751.89979468868,3283.7773326328042,155468.12246205588
2025-01-29,165336.856010785,3283.7773326328042,162053.0786781522
2025-01-30,164327.1494373865,3283.7773326328042,161043.3721047537
2025-02-02,164101.7678790906,3282.0353575817935,160819.7325215088
2025-02-03,166497.47718111367,3282.0353575817935,163215.44182353187
2025-02-04,169390.0012690994,3282.0353575817935,166107.9659115176
2025-02-05,168832.7751205184,3282.0353575817935,165550.7397629366
2025-02-06,168911.00348339678,3282.0353575817935,165628.96812581498
2025-02-09,171826.11436611786,3282.0353575817935,168544.07900853606
2025-02-10,169389.00093529167,3282.0353575817935,166106.96557770987
2025-02-11,169037.61794134305,3282.0353575817935,165755.58258376125
2025-02-12,173587.62752666968,3282.0353575817935,170305.59216908787
2025-02-13,176098.46624786465,3282.0353575817935,172816.43089028285
2025-02-17,179326.06748603474,3282.0353575817935,176044.03212845293
2025-02-18,178317.74810919297,3282.0353575817935,175035.71275161117
2025-02-19,176703.66190444224,3282.0353575817935,173421.62654686044
2025-02-20,169769.89018227963,3282.0353575817935,166487.85482469783
2025-02-23,166433.37096768196,3282.0353575817935,163151.33561010016
2025-02-24,162318.4289803311,3282.0353575817935,159036.3936227493
2025-02-25,165701.2097371969,3282.0353575817935,162419.1743796151
2025-02-26,159235.0424219061,3282.0353575817935,155953.0070643243
2025-02-27,161251.1903504291,3282.0353575817935,157969.1549928473
2025-03-02,155420.13835614105,2.000888343900442e-11,155420.13835614102
2025-03-03,155601.45941540657,2.000888343900442e-11,155601.45941540654
2025-03-04,159699.47157410215,2.000888343900442e-11,159699.47157410212
2025-03-05,154147.17154147488,2.000888343900442e-11,154147.17154147485
2025-03-06,157581.63524217947,2.000888343900442e-11,157581.63524217944
2025-03-09,148632.31089611375,2.000888343900442e-11,148632.31089611372
2025-03-10,151417.7438663547,2.000888343900442e-11,151417.74386635466
2025-03-11,154844.78749627856,2.000888343900442e-11,154844.78749627853
2025-03-12,151341.2719003544,2.000888343900442e-11,151341.27190035436
2025-03-13,159820.66699765582,2.000888343900442e-11,159820.6669976558
2025-03-16,162252.4633368093,2.000888343900442e-11,162252.46333680928
2025-03-17,158013.06359330114,2.000888343900442e-11,158013.0635933011
2025-03-18,161814.79842785036,2.000888343900442e-11,161814.79842785033
2025-03-19,159726.3526973825,2.000888343900442e-11,159726.35269738248
2025-03-20,160117.70440232486,2.000888343900442e-11,160117.70440232483
2025-03-23,166547.78570024428,2.000888343900442e-11,166547.78570024425
2025-03-24,165249.81709371824,2.000888343900442e-11,165249.81709371821
2025-03-25,160261.615352036,2.000888343900442e-11,160261.61535203597
2025-03-26,157787.09064432656,2.000888343900442e-11,157787.09064432653
2025-03-27,152546.01667226604,2.000888343900442e-11,152546.016672266
2025-03-30,149961.24410266147,2.000888343900442e-11,149961.24410266144
2025-03-31,151653.47126817895,2.000888343900442e-11,151653.47126817892
2025-04-01,156811.55496844678,31362.31099368933,125449.24397475745
2025-04-02,157319.75725528804,31362.31099368933,125957.44626159871
2025-04-03,150297.85313469527,31362.31099368933,118935.54214100594
2025-04-06,148634.90031885979,31362.31099368933,117272.58932517045
2025-04-07,145977.06414117035,31362.31099368933,114614.75314748102
2025-04-08,149002.96367629053,31362.31099368933,117640.6526826012
2025-04-09,147994.44737869955,31362.31099368933,116632.13638501022
2025-04-10,149292.19217834802,31362.31099368933,117929.88118465869
2025-04-13,151332.8693806862,31362.31099368933,119970.55838699687
2025-04-14,151081.80435331102,31362.31099368933,119719.49335962169
2025-04-15,149211.88233598805,31362.31099368933,117849.57134229872
2025-04-16,150263.5514677499,31362.31099368933,118901.24047406057
2025-04-20,148142.79523696253,31362.31099368933,116780.4842432732
2025-04-21,150279.1196036404,31362.31099368933,118916.80860995107
2025-04-22,150253.64002366102,31362.31099368933,118891.32902997169
2025-04-23,150931.7091242664,31362.31099368933,119569.39813057707
2025-04-24,150700.32983184516,31362.31099368933,119338.01883815583
2025-04-27,152398.86191569548,31362.31099368933,121036.55092200615
2025-04-28,153606.61808240646,31362.31099368933,122244.30708871713
2025-04-29,154875.426701603,31362.31099368933,123513.11570791366
2025-04-30,154412.50373801647,31362.31099368933,123050.19274432714
2025-05-01,155764.57111112837,31152.91422222567,124611.65688890271
2025-05-04,155052.76591069312,31152.91422222567,123899.85168846746
2025-05-05,154553.15664593477,31152.91422222567,123400.2424237091
2025-05-06,155006.4635005877,31152.91422222567,123853.54927836204
2025-05-07,154061.5614993899,31152.91422222567,122908.64727716424
2025-05-08,153451.77909647577,31152.91422222567,122298.86487425011
2025-05-11,152443.9013704345,31152.91422222567,121290.98714820883
2025-05-12,151029.7756402036,31152.91422222567,119876.86141797793
2025-05-13,149193.0061060382,31152.91422222567,118040.09188381254
2025-05-14,152156.5508662764,31152.91422222567,121003.63664405074
2025-05-15,153734.33907049068,31152.91422222567,122581.42484826501
2025-05-18,154774.1981653154,31152.91422222567,123621.28394308974
2025-05-19,155819.3804856054,31152.91422222567,124666.46626337973
2025-05-20,153938.08039661834,31152.91422222567,122785.16617439268
2025-05-21,153041.47823454774,31152.91422222567,121888.56401232208
2025-05-22,153876.6087253209,31152.91422222567,122723.69450309523
2025-05-26,154577.45464219054,31152.91422222567,123424.54041996488
2025-05-27,153346.49103624342,31152.91422222567,122193.57681401775
2025-05-28,153965.35759546736,31152.91422222567,122812.4433732417
2025-05-29,155449.69775480978,31152.91422222567,124296.78353258412
2025-06-01,155754.63329156797,8.36735125631094e-11,155754.63329156788
2025-06-02,160002.28628084296,8.36735125631094e-11,160002.28628084288
2025-06-03,162298.78458835272,8.36735125631094e-11,162298.78458835263
2025-06-04,161270.21302242193,8.36735125631094e-11,161270.21302242184
2025-06-05,166286.87426051946,8.36735125631094e-11,166286.87426051937
2025-06-08,169650.24213111826,8.36735125631094e-11,169650.24213111817
2025-06-09,170445.76237051093,8.36735125631094e-11,170445.76237051084
2025-06-10,171436.8548933893,8.36735125631094e-11,171436.85489338922
2025-06-11,169307.97185818074,8.36735125631094e-11,169307.97185818065
2025-06-12,165919.53708432827,8.36735125631094e-11,165919.53708432819
2025-06-15,169056.9337228323,8.36735125631094e-11,169056.9337228322
2025-06-16,164245.94742946298,8.36735125631094e-11,164245.9474294629
2025-06-17,164825.24729131698,8.36735125631094e-11,164825.2472913169
2025-06-19,163596.73929928118,8.36735125631094e-11,163596.7392992811
2025-06-22,163328.81879824706,8.36735125631094e-11,163328.81879824697
2025-06-23,168343.43018709708,8.36735125631094e-11,168343.430187097
2025-06-24,165366.58154601528,8.36735125631094e-11,165366.5815460152
2025-06-25,170689.09570202942,8.36735125631094e-11,170689.09570202933
2025-06-26,169628.2710869311,8.36735125631094e-11,169628.27108693102
2025-06-29,171688.15523193617,8.36735125631094e-11,171688.15523193608
2025-06-30,172529.143263195,8.36735125631094e-11,172529.1432631949
2025-07-01,177341.84426565093,3.637978807091713e-11,177341.8442656509
2025-07-02,179363.44914707952,3.637978807091713e-11,179363.4491470795
2025-07-06,178358.43434594828,3.637978807091713e-11,178358.43434594825
2025-07-07,178642.6029008464,3.637978807091713e-11,178642.60290084637
2025-07-08,180898.17023221598,3.637978807091713e-11,180898.17023221595
2025-07-09,180674.96983829336,3.637978807091713e-11,180674.96983829333
2025-07-10,178866.91048271357,3.637978807091713e-11,178866.91048271355
2025-07-13,180976.98442083763,3.637978807091713e-11,180976.9844208376
2025-07-14,181282.7307652217,3.637978807091713e-11,181282.73076522167
2025-07-15,184303.2485899745,3.637978807091713e-11,184303.24858997448
2025-07-16,185881.83914955475,3.637978807091713e-11,185881.83914955473
2025-07-17,184824.82127060546,3.637978807091713e-11,184824.82127060543
2025-07-20,184416.38567221607,3.637978807091713e-11,184416.38567221604
2025-07-21,183766.76683329217,3.637978807091713e-11,183766.76683329215
2025-07-22,187532.01690401117,3.637978807091713e-11,187532.01690401114
2025-07-23,185249.89803933838,3.637978807091713e-11,185249.89803933835
2025-07-24,185775.64198003506,3.637978807091713e-11,185775.64198003503
2025-07-27,185716.17283199314,3.637978807091713e-11,185716.1728319931
2025-07-28,185001.18358071224,3.637978807091713e-11,185001.1835807122
2025-07-29,186225.1397986873,3.637978807091713e-11,186225.13979868728
2025-07-30,186334.13482652692,3.637978807091713e-11,186334.1348265269
2025-07-31,181861.8689630087,3.637978807091713e-11,181861.86896300866
2025-08-03,187525.38793120204,1016.178609628807,186509.20932157323
2025-08-04,187578.08499301833,1016.178609628807,186561.90638338952
2025-08-05,188246.22369912066,1016.178609628807,187230.04508949185
2025-08-06,188078.40747417757,1016.178609628807,187062.22886454876
2025-08-07,188552.79414465663,1016.178609628807,187536.6155350278
2025-08-10,188682.89195288866,1016.178609628807,187666.71334325985
2025-08-11,193240.9114425996,1016.178609628807,192224.7328329708
2025-08-12,194021.67711478507,1016.178609628807,193005.49850515625
2025-08-13,191757.9450985297,1016.178609628807,190741.76648890087
2025-08-14,192823.5432773248,1016.178609628807,191807.36466769598
2025-08-17,193056.38391267898,1016.178609628807,192040.20530305017
2025-08-18,186841.48364026996,1016.178609628807,185825.30503064115
2025-08-19,185584.8901650846,1016.178609628807,184568.71155545578
2025-08-20,185956.03069631135,1016.178609628807,184939.85208668254
2025-08-21,192395.07426413172,1016.178609628807,191378.8956545029
2025-08-24,192464.1591597187,1016.178609628807,191447.98055008988
2025-08-25,193987.72390776986,1016.178609628807,192971.54529814105
2025-08-26,193278.41556577187,1016.178609628807,192262.23695614305
2025-08-27,196253.50041307954,1016.178609628807,195237.32180345073
2025-08-28,194099.2043661683,1016.178609628807,193083.0257565395
2025-09-01,192455.80731297916,789.8453457757746,191665.9619672034
2025-09-02,191405.17005087243,789.8453457757746,190615.32470509666
2025-09-03,192275.23557124892,789.8453457757746,191485.39022547315
2025-09-04,193752.8403272011,789.8453457757746,192962.99498142532
2025-09-07,194687.95775326484,789.8453457757746,193898.11240748907
2025-09-08,198340.62682860706,789.8453457757746,197550.78148283128
2025-09-09,201660.58316275745,789.8453457757746,200870.73781698168
2025-09-10,205734.57674084228,789.8453457757746,204944.7313950665
2025-09-11,207401.3384061432,789.8453457757746,206611.49306036741
2025-09-14,210572.91608260022,789.8453457757746,209783.07073682445
2025-09-15,210256.84379978123,789.8453457757746,209466.99845400546
2025-09-16,211192.99840538908,789.8453457757746,210403.1530596133
2025-09-17,215311.30901252708,789.8453457757746,214521.4636667513
2025-09-18,220008.9021979136,789.8453457757746,219219.05685213782
2025-09-21,222119.6463236065,789.8453457757746,221329.80097783072
2025-09-22,220335.82300529658,789.8453457757746,219545.9776595208
2025-09-23,217805.53729832123,789.8453457757746,217015.69195254546
2025-09-24,214617.3021274468,789.8453457757746,213827.45678167103
2025-09-25,215044.06109505065,789.8453457757746,214254.21574927488
2025-09-28,217088.57054615772,789.8453457757746,216298.72520038194
