date,portfolio_value,cash,positions_value
2015-03-11,104631.70619026927,260.1753419321967,104371.53084833708
2015-03-12,104254.40890687809,260.1753419321967,103994.2335649459
2015-03-15,105577.69925307953,260.1753419321967,105317.52391114733
2015-03-16,105488.16710837874,260.1753419321967,105227.99176644655
2015-03-17,107394.91733742923,260.1753419321967,107134.74199549704
2015-03-18,106549.06257993964,260.1753419321967,106288.88723800745
2015-03-19,107630.08542971945,260.1753419321967,107369.91008778726
2015-03-22,107392.25033377127,260.1753419321967,107132.07499183908
2015-03-23,106995.40035980915,260.1753419321967,106735.22501787696
2015-03-24,105258.92460996156,260.1753419321967,104998.74926802937
2015-03-25,104981.16788102177,260.1753419321967,104720.99253908958
2015-03-26,105121.99283010073,260.1753419321967,104861.81748816854
2015-03-29,106479.07835005633,260.1753419321967,106218.90300812414
2015-03-30,105594.069192508,260.1753419321967,105333.89385057581
2015-03-31,105045.98251961211,260.1753419321967,104785.80717767992
2015-04-01,105318.44959173093,466.24405988769286,104852.20553184324
2015-04-05,106532.97426279236,466.24405988769286,106066.73020290467
2015-04-06,106955.37030140334,466.24405988769286,106489.12624151565
2015-04-07,107409.87250679266,466.24405988769286,106943.62844690497
2015-04-08,108394.18112008256,466.24405988769286,107927.93706019488
2015-04-09,109128.21845673703,466.24405988769286,108661.97439684934
2015-04-12,108507.70504817148,466.24405988769286,108041.4609882838
2015-04-13,108940.17124211509,466.24405988769286,108473.9271822274
2015-04-14,110610.05608599304,466.24405988769286,110143.81202610536
2015-04-15,110674.8233851036,466.24405988769286,110208.57932521592
2015-04-16,109395.97161620614,466.24405988769286,108929.72755631845
2015-04-19,110627.11362992635,466.24405988769286,110160.86957003866
2015-04-20,110306.36093249253,466.24405988769286,109840.11687260485
2015-04-21,111937.9925002374,466.24405988769286,111471.74844034971
2015-04-22,112634.49395763234,466.24405988769286,112168.24989774465
2015-04-23,112818.12964182842,466.24405988769286,112351.88558194073
2015-04-26,111552.65157627259,466.24405988769286,111086.4075163849
2015-04-27,111362.7624139692,466.24405988769286,110896.51835408152
2015-04-28,110674.72682590826,466.24405988769286,110208.48276602058
2015-04-29,109860.33498320839,466.24405988769286,109394.0909233207
2015-04-30,111807.77910563318,466.24405988769286,111341.53504574549
2015-05-03,111896.8163982906,197.0273163546908,111699.7890819359
2015-05-04,110024.85325893393,197.0273163546908,109827.82594257923
2015-05-05,110025.50365174076,197.0273163546908,109828.47633538606
2015-05-06,111281.00362737858,197.0273163546908,111083.97631102389
2015-05-07,113037.48987885962,197.0273163546908,112840.46256250492
2015-05-10,113122.36942088042,197.0273163546908,112925.34210452573
2015-05-11,113085.59054986858,197.0273163546908,112888.56323351388
2015-05-12,112985.9197576707,197.0273163546908,112788.892441316
2015-05-13,114095.36365785444,197.0273163546908,113898.33634149974
2015-05-14,114591.53934460311,197.0273163546908,114394.51202824841
2015-05-17,115429.9856230618,197.0273163546908,115232.9583067071
2015-05-18,115193.03922187233,197.0273163546908,114996.01190551763
2015-05-19,115136.99129085754,197.0273163546908,114939.96397450284
2015-05-20,115535.80474849333,197.0273163546908,115338.77743213864
2015-05-21,115566.10727387351,197.0273163546908,115369.07995751881
2015-05-25,114557.21894511257,197.0273163546908,114360.19162875788
2015-05-26,116140.74782886375,197.0273163546908,115943.72051250905
2015-05-27,115788.56695903072,197.0273163546908,115591.53964267603
2015-05-28,115645.08723348657,197.0273163546908,115448.05991713188
2015-05-31,116425.06029945827,197.0273163546908,116228.03298310358
2015-06-01,116222.90710654503,21.520217961740855,116201.38688858328
2015-06-02,116045.01897401095,21.520217961740855,116023.4987560492
2015-06-03,114759.38304965146,21.520217961740855,114737.86283168971
2015-06-04,115382.17972162188,21.520217961740855,115360.65950366014
2015-06-07,113978.72406275428,21.520217961740855,113957.20384479253
2015-06-08,113757.39881273327,21.520217961740855,113735.87859477152
2015-06-09,114476.0511733719,21.520217961740855,114454.53095541016
2015-06-10,114406.75911405298,21.520217961740855,114385.23889609124
2015-06-11,113448.04330796414,21.520217961740855,113426.52309000239
2015-06-14,113229.53015538299,21.520217961740855,113208.00993742124
2015-06-15,113793.67143211886,21.520217961740855,113772.15121415711
2015-06-16,114130.85919781381,21.520217961740855,114109.33897985207
2015-06-17,115643.62494397294,21.520217961740855,115622.1047260112
2015-06-18,115076.9695716383,21.520217961740855,115055.44935367655
2015-06-21,115745.8061220749,21.520217961740855,115724.28590411315
2015-06-22,115908.17726686309,21.520217961740855,115886.65704890134
2015-06-23,114838.53342631494,21.520217961740855,114817.0132083532
2015-06-24,114394.68112238546,21.520217961740855,114373.16090442371
2015-06-25,113306.03092377482,21.520217961740855,113284.51070581307
2015-06-28,110395.3110354413,21.520217961740855,110373.79081747954
2015-06-29,111392.93448753451,21.520217961740855,111371.41426957276
2015-06-30,111316.92482595882,21.520217961740855,111295.40460799707
2015-07-01,111493.59268840702,2122.668135927185,109370.92455247983
2015-07-05,110249.09152199766,2122.668135927185,108126.42338607047
2015-07-06,110602.06335590885,2122.668135927185,108479.39521998166
2015-07-07,107988.36234034615,2122.668135927185,105865.69420441896
2015-07-08,108492.03556542262,2122.668135927185,106369.36742949543
2015-07-09,109461.08034747516,2122.668135927185,107338.41221154797
2015-07-12,110731.50916641606,2122.668135927185,108608.84103048887
2015-07-13,112062.11183703743,2122.668135927185,109939.44370111024
2015-07-14,110907.45223756332,2122.668135927185,108784.78410163613
2015-07-15,112188.48851344691,2122.668135927185,110065.82037751972
2015-07-16,111583.56737228666,2122.668135927185,109460.89923635947
2015-07-19,110522.53865571554,2122.668135927185,108399.87051978835
2015-07-20,110632.82967490591,2122.668135927185,108510.16153897872
2015-07-21,109887.68522836379,2122.668135927185,107765.0170924366
2015-07-22,110101.68093575363,2122.668135927185,107979.01279982644
2015-07-23,108355.53717785835,2122.668135927185,106232.86904193116
2015-07-26,106913.82493441206,2122.668135927185,104791.15679848487
2015-07-27,109016.66359385841,2122.668135927185,106893.99545793122
2015-07-28,109420.75434712354,2122.668135927185,107298.08621119635
2015-07-29,109930.52553700312,2122.668135927185,107807.85740107593
2015-07-30,109281.12979801388,2122.668135927185,107158.46166208669
2015-08-02,108520.19359463594,2144.978856569834,106375.2147380661
2015-08-03,108489.42377418999,2144.978856569834,106344.44491762015
2015-08-04,108182.7864138084,2144.978856569834,106037.80755723856
2015-08-05,107541.93484942665,2144.978856569834,105396.9559928568
2015-08-06,106765.73579339907,2144.978856569834,104620.75693682923
2015-08-09,109496.86373948607,2144.978856569834,107351.88488291623
2015-08-10,108337.50736553136,2144.978856569834,106192.52850896152
2015-08-11,109380.43304481261,2144.978856569834,107235.45418824277
2015-08-12,108265.43211960618,2144.978856569834,106120.45326303634
2015-08-13,107833.15287064077,2144.978856569834,105688.17401407093
2015-08-16,108069.3749299891,2144.978856569834,105924.39607341927
2015-08-17,106926.1345806582,2144.978856569834,104781.15572408836
2015-08-18,105419.09549951227,2144.978856569834,103274.11664294243
2015-08-19,102114.11918892646,2144.978856569834,99969.14033235662
2015-08-20,99210.68284757975,2144.978856569834,97065.70399100991
2015-08-23,95217.89064398497,2144.978856569834,93072.91178741513
2015-08-24,94479.16397837314,2144.978856569834,92334.1851218033
2015-08-25,97658.83730294771,2144.978856569834,95513.85844637787
2015-08-26,101876.53617750037,2144.978856569834,99731.55732093053
2015-08-27,103255.73253260598,2144.978856569834,101110.75367603614
2015-08-30,103050.12051520715,2144.978856569834,100905.14165863731
2015-08-31,99660.40747706639,2144.978856569834,97515.42862049655
2015-09-01,101365.2604703174,96.23931658589004,101269.0211537315
2015-09-02,101357.27853118154,96.23931658589004,101261.03921459564
2015-09-03,99827.80639873692,96.23931658589004,99731.56708215103
2015-09-07,102113.48103383575,96.23931658589004,102017.24171724985
2015-09-08,100840.30292072726,96.23931658589004,100744.06360414137
2015-09-09,101565.4638611828,96.23931658589004,101469.2245445969
2015-09-10,101130.84206266116,96.23931658589004,101034.60274607527
2015-09-13,100620.2348177115,96.23931658589004,100523.99550112561
2015-09-14,101958.43321642175,96.23931658589004,101862.19389983585
2015-09-15,103613.89497306861,96.23931658589004,103517.65565648272
2015-09-16,103637.62828382256,96.23931658589004,103541.38896723666
2015-09-17,101504.55698279911,96.23931658589004,101408.31766621322
2015-09-20,101698.55575410488,96.23931658589004,101602.31643751898
2015-09-21,99993.27079110278,96.23931658589004,99897.03147451689
2015-09-22,98636.01443997803,96.23931658589004,98539.77512339213
2015-09-23,98769.18017893854,96.23931658589004,98672.94086235264
2015-09-24,98607.8026369218,96.23931658589004,98511.5633203359
2015-09-27,94868.1309666222,96.23931658589004,94771.8916500363
2015-09-28,94571.12406845938,96.23931658589004,94474.88475187348
2015-09-29,97212.31959235037,96.23931658589004,97116.08027576447
2015-09-30,97548.27321328496,96.23931658589004,97452.03389669907
2015-10-01,100384.21747932133,1957.0246865512768,98427.19279277006
2015-10-04,102911.03253615848,1957.0246865512768,100954.00784960721
2015-10-05,103057.52440394573,1957.0246865512768,101100.49971739446
2015-10-06,104867.63698719433,1957.0246865512768,102910.61230064306
2015-10-07,105677.87227643665,1957.0246865512768,103720.84758988538
2015-10-08,106073.84005826662,1957.0246865512768,104116.81537171535
2015-10-11,104706.85349256263,1957.0246865512768,102749.82880601136
2015-10-12,103449.71061631996,1957.0246865512768,101492.68592976869
2015-10-13,103871.25639327029,1957.0246865512768,101914.23170671902
2015-10-14,105286.57307850702,1957.0246865512768,103329.54839195574
2015-10-15,105201.44481033692,1957.0246865512768,103244.42012378565
2015-10-18,104543.64933911785,1957.0246865512768,102586.62465256658
2015-10-19,103545.56079122395,1957.0246865512768,101588.53610467268
2015-10-20,102311.14660529554,1957.0246865512768,100354.12191874426
2015-10-21,103162.92905424126,1957.0246865512768,101205.90436768999
2015-10-22,104389.92631717135,1957.0246865512768,102432.90163062008
2015-10-25,103228.54312814678,1957.0246865512768,101271.5184415955
2015-10-26,102424.67904543504,1957.0246865512768,100467.65435888377
2015-10-27,104208.40600071891,1957.0246865512768,102251.38131416764
2015-10-28,103705.70000422437,1957.0246865512768,101748.6753176731
2015-10-29,104302.37811389845,1957.0246865512768,102345.35342734717
2015-11-01,106545.84237291857,2009.6215848570891,104536.22078806149
2015-11-02,107582.64350701947,2009.6215848570891,105573.02192216238
2015-11-03,107059.00126123,2009.6215848570891,105049.37967637292
2015-11-04,105951.15416649061,2009.6215848570891,103941.53258163352
2015-11-05,105890.57937202152,2009.6215848570891,103880.95778716443
2015-11-08,105091.82440208743,2009.6215848570891,103082.20281723034
2015-11-09,104504.32101505405,2009.6215848570891,102494.69943019697
2015-11-10,102495.97335512226,2009.6215848570891,100486.35177026517
2015-11-11,100287.63483574084,2009.6215848570891,98278.01325088376
2015-11-12,99639.25813086076,2009.6215848570891,97629.63654600368
2015-11-15,101582.95484375407,2009.6215848570891,99573.33325889698
2015-11-16,101810.00853819861,2009.6215848570891,99800.38695334153
2015-11-17,103834.08585111845,2009.6215848570891,101824.46426626136
2015-11-18,102517.0898471574,2009.6215848570891,100507.46826230032
2015-11-19,102294.3070449934,2009.6215848570891,100284.68546013632
2015-11-22,102584.8722497014,2009.6215848570891,100575.25066484431
2015-11-23,103928.26537575721,2009.6215848570891,101918.64379090013
2015-11-24,103710.30007149432,2009.6215848570891,101700.67848663723
2015-11-26,103890.81732949424,2009.6215848570891,101881.19574463715
2015-11-29,104125.85154812472,2009.6215848570891,102116.22996326763
2015-11-30,104659.04709007114,2009.6215848570891,102649.42550521405
2015-12-01,102642.36181731608,266.1367169773848,102376.22510033869
2015-12-02,100580.89735197226,266.1367169773848,100314.76063499488
2015-12-03,101007.0859628906,266.1367169773848,100740.94924591322
2015-12-06,98462.20756379682,266.1367169773848,98196.07084681944
2015-12-07,98010.87737669023,266.1367169773848,97744.74065971284
2015-12-08,98418.64200562249,266.1367169773848,98152.5052886451
2015-12-09,98977.39807271335,266.1367169773848,98711.26135573596
2015-12-10,95720.43078031637,266.1367169773848,95454.29406333898
2015-12-13,94974.69677489801,266.1367169773848,94708.56005792062
2015-12-14,96546.55275108224,266.1367169773848,96280.41603410486
2015-12-15,98026.50678733281,266.1367169773848,97760.37007035542
2015-12-16,95866.44856483376,266.1367169773848,95600.31184785637
2015-12-17,94877.36377814814,266.1367169773848,94611.22706117075
2015-12-20,95863.2611058765,266.1367169773848,95597.12438889912
2015-12-21,96715.9888816577,266.1367169773848,96449.85216468031
2015-12-22,99494.8399777711,266.1367169773848,99228.70326079371
2015-12-23,99336.05726740746,266.1367169773848,99069.92055043008
2015-12-27,98257.07166700039,266.1367169773848,97990.934950023
2015-12-28,99133.76774407097,266.1367169773848,98867.63102709358
2015-12-29,98116.2904466323,266.1367169773848,97850.1537296549
2015-12-30,97851.61224784175,266.1367169773848,97585.47553086437
2016-01-03,96841.82830336085,55.6111919594141,96786.21711140143
2016-01-04,96585.91044211299,55.6111919594141,96530.29925015358
2016-01-05,93642.15308138057,55.6111919594141,93586.54188942116
2016-01-06,90302.5765197284,55.6111919594141,90246.965327769
2016-01-07,89348.43274847911,55.6111919594141,89292.8215565197
2016-01-10,88118.40228506476,55.6111919594141,88062.79109310535
2016-01-11,88389.57297036659,55.6111919594141,88333.96177840717
2016-01-12,84770.50552953027,55.6111919594141,84714.89433757086
2016-01-13,87612.15745293157,55.6111919594141,87556.54626097216
2016-01-14,84630.81418506397,55.6111919594141,84575.20299310455
2016-01-18,83457.45955660482,55.6111919594141,83401.84836464541
2016-01-19,82154.10260061969,55.6111919594141,82098.49140866028
2016-01-20,84002.36869307734,55.6111919594141,83946.75750111793
2016-01-21,86930.31227943553,55.6111919594141,86874.70108747612
2016-01-24,83926.38508109709,55.6111919594141,83870.77388913768
2016-01-25,86265.42043678902,55.6111919594141,86209.80924482961
2016-01-26,84767.74967306972,55.6111919594141,84712.1384811103
2016-01-27,86416.17455675473,55.6111919594141,86360.56336479532
2016-01-28,88585.11373924036,55.6111919594141,88529.50254728095
2016-01-31,88125.88313588206,55.6111919594141,88070.27194392265
2016-02-01,85069.06527365006,9.094947017729282e-12,85069.06527365005
2016-02-02,87164.30759127976,9.094947017729282e-12,87164.30759127975
2016-02-03,87152.83968287036,9.094947017729282e-12,87152.83968287034
2016-02-04,86432.37090506617,9.094947017729282e-12,86432.37090506616
2016-02-07,85129.84121712654,9.094947017729282e-12,85129.84121712652
2016-02-08,85076.40964187637,9.094947017729282e-12,85076.40964187635
2016-02-09,84620.58145528373,9.094947017729282e-12,84620.58145528371
2016-02-10,83226.1071012748,9.094947017729282e-12,83226.10710127479
2016-02-11,84687.69195012575,9.094947017729282e-12,84687.69195012574
2016-02-15,85935.72719745933,9.094947017729282e-12,85935.72719745932
2016-02-16,88426.80969839853,9.094947017729282e-12,88426.80969839852
2016-02-17,89374.6647324639,9.094947017729282e-12,89374.66473246389
2016-02-18,88574.02327452671,9.094947017729282e-12,88574.0232745267
2016-02-21,90067.75855254265,9.094947017729282e-12,90067.75855254264
2016-02-22,89415.36550881188,9.094947017729282e-12,89415.36550881187
2016-02-23,89797.9274548875,9.094947017729282e-12,89797.92745488748
2016-02-24,90791.75308870767,9.094947017729282e-12,90791.75308870766
2016-02-25,90032.72910898748,9.094947017729282e-12,90032.72910898746
2016-02-28,89862.8576100505,9.094947017729282e-12,89862.85761005049
2016-02-29,90732.81733864734,9.094947017729282e-12,90732.81733864732
2016-03-01,90996.31532917896,1458.0994691297838,89538.21586004918
2016-03-02,91777.84354436577,1458.0994691297838,90319.74407523598
2016-03-03,91825.68535086047,1458.0994691297838,90367.58588173069
2016-03-06,92110.7730821492,1458.0994691297838,90652.67361301942
2016-03-07,91144.28266876141,1458.0994691297838,89686.18319963163
2016-03-08,91881.12343929299,1458.0994691297838,90423.02397016321
2016-03-09,91480.2612423361,1458.0994691297838,90022.16177320632
2016-03-10,92793.53411772406,1458.0994691297838,91335.43464859428
2016-03-13,92773.62349013504,1458.0994691297838,91315.52402100526
2016-03-14,91758.4896293862,1458.0994691297838,90300.39016025641
2016-03-15,93174.86975535635,1458.0994691297838,91716.77028622657
2016-03-16,93267.1279392312,1458.0994691297838,91809.02847010142
2016-03-17,92932.72930870469,1458.0994691297838,91474.6298395749
2016-03-20,92552.60340891295,1458.0994691297838,91094.50393978317
2016-03-21,92719.79967829872,1458.0994691297838,91261.70020916894
2016-03-22,91764.73099655882,1458.0994691297838,90306.63152742904
2016-03-23,92066.84994402788,1458.0994691297838,90608.7504748981
2016-03-27,91890.2548766994,1458.0994691297838,90432.15540756962
2016-03-28,92749.0605799087,1458.0994691297838,91290.96111077892
2016-03-29,93124.02247425815,1458.0994691297838,91665.92300512837
2016-03-30,93290.94367568195,1458.0994691297838,91832.84420655217
2016-03-31,93011.04720695109,1458.0994691297838,91552.9477378213
2016-04-03,93474.90507867363,6.45741238258779e-11,93474.90507867358
2016-04-04,92832.18010875107,6.45741238258779e-11,92832.18010875101
2016-04-05,94752.74498149696,6.45741238258779e-11,94752.7449814969
2016-04-06,93942.72547877274,6.45741238258779e-11,93942.72547877269
2016-04-07,94807.97430906152,6.45741238258779e-11,94807.97430906146
2016-04-10,95185.15777475634,6.45741238258779e-11,95185.15777475628
2016-04-11,97448.52210752472,6.45741238258779e-11,97448.52210752467
2016-04-12,99164.91451947189,6.45741238258779e-11,99164.91451947183
2016-04-13,98695.3763928071,6.45741238258779e-11,98695.37639280704
2016-04-14,99286.23184222977,6.45741238258779e-11,99286.23184222971
2016-04-17,100214.8170481003,6.45741238258779e-11,100214.81704810025
2016-04-18,101978.25833304804,6.45741238258779e-11,101978.25833304798
2016-04-19,102247.99375355328,6.45741238258779e-11,102247.99375355322
2016-04-20,103039.99748887688,6.45741238258779e-11,103039.99748887682
2016-04-21,103347.01721811069,6.45741238258779e-11,103347.01721811063
2016-04-24,101931.02868489672,6.45741238258779e-11,101931.02868489666
2016-04-25,104145.26450966518,6.45741238258779e-11,104145.26450966512
2016-04-26,105059.48479350947,6.45741238258779e-11,105059.48479350941
2016-04-27,103859.41451642758,6.45741238258779e-11,103859.41451642753
2016-04-28,103933.97125347391,6.45741238258779e-11,103933.97125347385
2016-05-01,102702.42276591313,139.95753894611607,102562.46522696702
2016-05-02,99255.9786074452,139.95753894611607,99116.02106849909
2016-05-03,96694.70891511327,139.95753894611607,96554.75137616716
2016-05-04,96113.10386250612,139.95753894611607,95973.14632356001
2016-05-05,96710.33993613305,139.95753894611607,96570.38239718694
2016-05-08,94557.47361008062,139.95753894611607,94417.51607113451
2016-05-09,96272.80348007244,139.95753894611607,96132.84594112633
2016-05-10,95374.82728086796,139.95753894611607,95234.86974192185
2016-05-11,93697.83648383954,139.95753894611607,93557.87894489343
2016-05-12,92909.01476224147,139.95753894611607,92769.05722329536
2016-05-15,94458.05779659936,139.95753894611607,94318.10025765325
2016-05-16,95086.79031928112,139.95753894611607,94946.83278033501
2016-05-17,93661.0898317832,139.95753894611607,93521.1322928371
2016-05-18,93476.35443747009,139.95753894611607,93336.39689852398
2016-05-19,95083.18198474377,139.95753894611607,94943.22444579766
2016-05-22,95638.03545064903,139.95753894611607,95498.07791170292
2016-05-23,95908.11641187788,139.95753894611607,95768.15887293177
2016-05-24,98047.16091196502,139.95753894611607,97907.20337301891
2016-05-25,97663.9062465662,139.95753894611607,97523.94870762009
2016-05-26,97694.73502889939,139.95753894611607,97554.77748995328
2016-05-30,99083.7704702104,139.95753894611607,98943.81293126428
2016-05-31,99493.17793572407,139.95753894611607,99353.22039677796
2016-06-01,100531.03670632388,4.648075776687165,100526.3886305472
2016-06-02,101307.538828831,4.648075776687165,101302.89075305432
2016-06-05,103088.64357090101,4.648075776687165,103083.99549512433
2016-06-06,103096.50805852564,4.648075776687165,103091.85998274895
2016-06-07,103862.14876351031,4.648075776687165,103857.50068773363
2016-06-08,102623.60151742528,4.648075776687165,102618.9534416486
2016-06-09,99806.63511054509,4.648075776687165,99801.9870347684
2016-06-12,98620.43850827563,4.648075776687165,98615.79043249895
2016-06-13,97833.03358255532,4.648075776687165,97828.38550677864
2016-06-14,98976.95597075502,4.648075776687165,98972.30789497834
2016-06-15,97876.91836811558,4.648075776687165,97872.2702923389
2016-06-16,98222.18588403089,4.648075776687165,98217.5378082542
2016-06-19,99642.24734152776,4.648075776687165,99637.59926575108
2016-06-20,98839.20767727344,4.648075776687165,98834.55960149676
2016-06-21,98623.53243283376,4.648075776687165,98618.88435705708
2016-06-22,100758.63986626749,4.648075776687165,100753.9917904908
2016-06-23,97391.69232643046,4.648075776687165,97387.04425065378
2016-06-26,93371.27085204184,4.648075776687165,93366.62277626515
2016-06-27,95969.64115815274,4.648075776687165,95964.99308237605
2016-06-28,98079.89899994803,4.648075776687165,98075.25092417134
2016-06-29,98797.71883349399,4.648075776687165,98793.0707577173
2016-06-30,101679.79659858764,4.648075776687165,101675.14852281095
2016-07-04,99688.06489013133,0.0,99688.06489013133
2016-07-05,100210.67752656495,0.0,100210.67752656495
2016-07-06,99550.7330854955,0.0,99550.7330854955
2016-07-07,100456.5823040366,0.0,100456.5823040366
2016-07-10,101270.88833974102,0.0,101270.88833974102
2016-07-11,101647.60219844,0.0,101647.60219844
2016-07-12,102187.14868572805,0.0,102187.14868572805
2016-07-13,102306.64901645768,0.0,102306.64901645768
2016-07-14,102591.22426277107,0.0,102591.22426277107
2016-07-17,103500.96570122513,0.0,103500.96570122513
2016-07-18,103555.6465113583,0.0,103555.6465113583
2016-07-19,103525.07836308968,0.0,103525.07836308968
2016-07-20,102344.812487368,0.0,102344.812487368
2016-07-21,103139.34561506998,0.0,103139.34561506998
2016-07-24,102838.24107086731,0.0,102838.24107086731
2016-07-25,101840.87661152895,0.0,101840.87661152895
2016-07-26,101047.74483730861,0.0,101047.74483730861
2016-07-27,101004.69772990092,0.0,101004.69772990092
2016-07-28,102248.25433585822,0.0,102248.25433585822
2016-07-31,101190.41039851302,0.0,101190.41039851302
2016-08-01,101071.10551383773,6.639311322942376e-11,101071.10551383765
2016-08-02,102960.69512059858,6.639311322942376e-11,102960.69512059851
2016-08-03,103542.38076994654,6.639311322942376e-11,103542.38076994647
2016-08-04,103704.54207045268,6.639311322942376e-11,103704.5420704526
2016-08-07,104357.73534914054,6.639311322942376e-11,104357.73534914046
2016-08-08,103833.3278595392,6.639311322942376e-11,103833.32785953913
2016-08-09,103193.30696189751,6.639311322942376e-11,103193.30696189744
2016-08-10,104524.69712505858,6.639311322942376e-11,104524.6971250585
2016-08-11,104276.51735705457,6.639311322942376e-11,104276.5173570545
2016-08-14,106630.29690664186,6.639311322942376e-11,106630.29690664179
2016-08-15,105688.51609002109,6.639311322942376e-11,105688.51609002102
2016-08-16,104952.56340133755,6.639311322942376e-11,104952.56340133748
2016-08-17,106061.40996813973,6.639311322942376e-11,106061.40996813966
2016-08-18,105229.11611627061,6.639311322942376e-11,105229.11611627054
2016-08-21,104948.62034724216,6.639311322942376e-11,104948.62034724209
2016-08-22,105324.91350759346,6.639311322942376e-11,105324.91350759339
2016-08-23,101967.83718293298,6.639311322942376e-11,101967.83718293291
2016-08-24,102312.39342265944,6.639311322942376e-11,102312.39342265937
2016-08-25,102127.23077946843,6.639311322942376e-11,102127.23077946836
2016-08-28,103158.06635977239,6.639311322942376e-11,103158.06635977232
2016-08-29,102958.51110668873,6.639311322942376e-11,102958.51110668866
2016-08-30,101970.32625507857,6.639311322942376e-11,101970.3262550785
2016-08-31,101913.50219287066,6.639311322942376e-11,101913.50219287058
2016-09-01,103659.19849354099,2073.1839698707777,101586.01452367021
2016-09-05,104171.82759994135,2073.1839698707777,102098.64363007057
2016-09-06,103958.33266250261,2073.1839698707777,101885.14869263183
2016-09-07,103238.36451524524,2073.1839698707777,101165.18054537446
2016-09-08,100722.78417410432,2073.1839698707777,98649.60020423355
2016-09-11,102617.97164615008,2073.1839698707777,100544.7876762793
2016-09-12,100874.5528956057,2073.1839698707777,98801.36892573492
2016-09-13,101172.02266808662,2073.1839698707777,99098.83869821584
2016-09-14,102143.04672649584,2073.1839698707777,100069.86275662507
2016-09-15,99828.95246402157,2073.1839698707777,97755.76849415079
2016-09-18,99989.39077790077,2073.1839698707777,97916.20680803
2016-09-19,100195.18398379599,2073.1839698707777,98122.00001392521
2016-09-20,101978.71609929456,2073.1839698707777,99905.53212942378
2016-09-21,103002.0903097524,2073.1839698707777,100928.90633988162
2016-09-22,102625.18575505537,2073.1839698707777,100552.00178518459
2016-09-25,102199.23772231811,2073.1839698707777,100126.05375244733
2016-09-26,102823.90374704334,2073.1839698707777,100750.71977717256
2016-09-27,103342.57225725781,2073.1839698707777,101269.38828738703
2016-09-28,102368.76160324113,2073.1839698707777,100295.57763337035
2016-09-29,103101.74781094234,2073.1839698707777,101028.56384107156
2016-10-02,102765.93583228279,2055.318716645527,100710.61711563726
